TAESDHPI,AESDHPI,TAESEHPI,AESEHPI,TMATHHPI,MATHHPI,TBITCNTHPI,BITCNTHPI,TCRCHPI,CRCHPI,TDIJKHPI,DIJKHPI,TFFTHPI,FFTHPI,TGSMDHPI,GSMDHPI,TMXMHPI,MXMHPI,TQSORTHPI,QSORTHPI,TSHAHPI,SHAHPI,TSSEARCHHPI,SSEARCHHPI,TSUSANCHPI,SUSANCHPI,TSUSANEHPI,SUSANEHPI,TSUSANSHPI,SUSANSHPI
5702144025,0.56433,5363994576,0.53182,16830268851,0.46141,10983777207,0.48628,8046218316,0.3038,10961764770,0.57122,11315249829,0.46597,1849279677,0.6198,6872589744,0.56721,4903289505,0.5726,1946909547,0.71391,1104108309,0.58582,297155625,0.53877,477066729,0.75751,4674921681,0.71301
5702380497,0.56461,5364799683,0.53188,16832984271,0.46153,10985206560,0.48641,8047547469,0.3038,10963255245,0.57128,11315334498,0.46612,1849930977,0.61975,6877156359,0.56697,4904210844,0.57275,1947343914,0.71397,1104294180,0.58592,297208731,0.53883,477326748,0.75727,4675278894,0.71322
5705655534,0.56439,5365343268,0.53206,16840560393,0.46147,10985336820,0.4865,8048678226,0.30399,10964270772,0.57142,11316631086,0.46625,1851207525,0.61951,6877703952,0.56702,4906382178,0.57267,1948305333,0.71388,1104658908,0.58599,297481776,0.53847,477424443,0.75741,4675916166,0.71346
5706158538,0.5645,5365698477,0.53217,16845902556,0.46145,10991130384,0.48645,8049525417,0.304,10967618454,0.57138,11317305933,0.46638,1851517143,0.61968,6878836713,0.56706,4908806016,0.57267,1948753728,0.71386,1104898887,0.586,297588990,0.53836,477640875,0.75734,4676139612,0.7137
5707756227,0.56446,5366025630,0.53228,16853227176,0.4614,10996397898,0.48637,8051103066,0.30402,10968394503,0.57155,11328084447,0.46605,1851886380,0.61996,6879950436,0.56706,4910046993,0.57282,1949189598,0.71396,1104921432,0.58619,297646605,0.53845,477897387,0.75716,4677510348,0.71378
5708337387,0.56463,5367244563,0.53232,16855234683,0.46154,10997188977,0.48652,8054009868,0.30412,10970668542,0.57152,11331350967,0.466,1852513632,0.61995,6880096728,0.5673,4910581560,0.57295,1950397509,0.71382,1105228545,0.58633,297671154,0.53865,478002597,0.75725,4679677173,0.71368
5711732163,0.56452,5369843250,0.53225,16865100375,0.46152,10999580250,0.48648,8056275390,0.30419,10984469589,0.57104,11335732713,0.466,1852529163,0.62016,6881037105,0.56735,4910636169,0.57314,1950987687,0.71387,1105259607,0.58651,297712236,0.53865,478281153,0.75704,4680425166,0.7139
5713519230,0.56448,5370799659,0.53235,16868968095,0.46156,10999909908,0.48658,8058434199,0.30418,10993219053,0.57084,11344899510,0.46576,1853692485,0.62009,6881059149,0.56744,4910643684,0.5734,1951030773,0.71414,1105517622,0.58668,297746805,0.53875,478350792,0.75726,4680767349,0.71409
5714937561,0.56462,5371376310,0.53252,16873517175,0.46156,11000102793,0.48674,8062643601,0.30414,11000014617,0.57064,11345015241,0.46588,1855133361,0.6198,6884571159,0.5673,4911766425,0.57355,1951466643,0.71424,1105521630,0.58686,297855021,0.53876,478389870,0.75737,4680814443,0.71429
5715287760,0.56479,5381025069,0.5317,16883543187,0.46135,11002851279,0.48673,8065505313,0.30406,11005569705,0.57055,11350256202,0.46588,1855157409,0.62005,6885845703,0.56737,4917265401,0.57318,1951735179,0.71439,1105523634,0.58703,298006824,0.53858,478748586,0.75697,4681784880,0.71437
5718645963,0.56467,5382177369,0.53173,16885516125,0.46145,11003141859,0.48679,8068048890,0.30408,11018086188,0.57015,11351640465,0.46601,1855290174,0.62031,6890434362,0.56766,4918408182,0.57329,1951770249,0.71458,1105546179,0.58728,298167144,0.53836,478846782,0.75702,4685103003,0.71404
5719557282,0.56472,5383769046,0.5317,16885570233,0.46152,11006185935,0.48687,8069323434,0.30409,11020080669,0.57034,11353471119,0.46605,1855999089,0.62021,6895859190,0.56725,4920113085,0.57328,1952740185,0.71448,1106569722,0.58696,298322454,0.5383,478934457,0.75716,4686342978,0.71418
5719869405,0.56487,5384094696,0.53187,16893518097,0.46154,11008034124,0.48692,8070956694,0.30415,11022868233,0.57046,11355498165,0.46613,1856245581,0.62041,6896457885,0.56732,4920516891,0.57357,1953177558,0.71451,1106662407,0.58716,298327965,0.53843,478964016,0.75748,4687083456,0.71427
5723103861,0.56481,5384761527,0.53197,16911990468,0.46114,11008397349,0.48699,8071331442,0.3043,11032148757,0.57021,11356831827,0.46622,1856916420,0.62035,6898635231,0.56775,4921960773,0.57356,1954975146,0.71414,1106679441,0.58729,298376562,0.53844,478983555,0.75762,4687558905,0.71439
5723463579,0.5649,5385928356,0.53205,16914101181,0.4612,11008681416,0.48705,8075389041,0.30424,11039157747,0.56998,11358461079,0.46625,1857217521,0.62043,6899711379,0.56798,4924042428,0.57363,1955132460,0.71429,1106913408,0.58735,298456722,0.53845,479304195,0.75738,4689894567,0.71421
5723685021,0.56512,5388741972,0.53207,16928667756,0.461,11010624294,0.48711,8077444644,0.30425,11041299522,0.57007,11359354362,0.4663,1858435953,0.62014,6901943835,0.56838,4924136115,0.57379,1955538270,0.71442,1107246573,0.58743,298523856,0.53848,479401389,0.75737,4692870507,0.71405
5723691534,0.56531,5390467416,0.53208,16929363144,0.46105,11016009543,0.48698,8081316873,0.30429,11043153723,0.5702,11362933506,0.4663,1859232042,0.62003,6903485913,0.56833,4924246836,0.5741,1955942076,0.71445,1107489057,0.58746,298611531,0.53849,479409906,0.75755,4693038843,0.71429
5724048246,0.56544,5390513508,0.53228,16930719351,0.46124,11016315153,0.48707,8082838911,0.30433,11046476355,0.57027,11362965069,0.46648,1859251080,0.62015,6904295028,0.56841,4925311962,0.57424,1956566823,0.71451,1107591261,0.58758,298716741,0.53849,479582751,0.75745,4693905573,0.7144
5726435511,0.56542,5391707892,0.5323,16934754405,0.4613,11017457934,0.48711,8084292813,0.30434,11050159206,0.57019,11363779695,0.46655,1859277132,0.62043,6904311561,0.5685,4925587011,0.57451,1957261710,0.71444,1108031640,0.58752,298871550,0.53845,479721027,0.75744,4696936122,0.71418
5728539210,0.56543,5392327128,0.53237,16935194784,0.46142,11020893792,0.48706,8085951123,0.30431,11054222316,0.57016,11365379388,0.46665,1859642361,0.62041,6908842104,0.5682,4930231281,0.57418,1957845876,0.71436,1108343763,0.58755,298966239,0.53842,480135354,0.75694,4697306862,0.71439
5729226081,0.56556,5394403272,0.53247,16954973763,0.46109,11021898798,0.48716,8086582383,0.30435,11061582507,0.57003,11370260631,0.46659,1861482033,0.62014,6910434783,0.56818,4930369056,0.57439,1958092368,0.71448,1109246064,0.58722,299028864,0.5385,480232548,0.75717,4700863461,0.71406
5729852331,0.56564,5394455877,0.5326,16955904621,0.46124,11027492463,0.48702,8093395983,0.30428,11067571962,0.56991,11370381873,0.46671,1861606281,0.62024,6913374150,0.56804,4932285381,0.57442,1958748678,0.7144,1109380332,0.58732,299083473,0.53851,480456495,0.75708,4701800331,0.71421
5733400413,0.56552,5395499460,0.53275,16957421148,0.4613,11028930333,0.48712,8095756695,0.30432,11069485782,0.56996,11380134339,0.46643,1861770108,0.62027,6916267425,0.56792,4932780369,0.5745,1958763708,0.71466,1109855280,0.58729,299090988,0.53863,480658899,0.75691,4705322361,0.71397
5734737582,0.56572,5400040023,0.53248,16964175630,0.46125,11030353674,0.4872,8097939552,0.30435,11069890089,0.5701,11381147361,0.46647,1862057682,0.62042,6916880649,0.56799,4937180151,0.5742,1958782245,0.71486,1110196962,0.58725,299222250,0.53858,480858297,0.75684,4706717646,0.71394
5735305716,0.56586,5400235914,0.53265,16967739744,0.46128,11035258965,0.48711,8107822278,0.30406,11071006818,0.5702,11385911871,0.46638,1862084235,0.62056,6923604069,0.56749,4949332908,0.57317,1959949575,0.71463,1110562692,0.58719,299295396,0.53865,480982545,0.75688,4706937585,0.71416
5736677955,0.56593,5401173786,0.53275,16968298359,0.4614,11037373686,0.48716,8109249126,0.30409,11078331438,0.57014,11389157850,0.46635,1862235537,0.62068,6924402663,0.56758,4949575893,0.57336,1960022721,0.71483,1110779625,0.58729,299443692,0.53859,481289658,0.75657,4709205111,0.71412
5737608312,0.56599,5403253437,0.53272,16973701143,0.46136,11042889696,0.48703,8109927981,0.30411,11085705657,0.56997,11389610754,0.46647,1862545656,0.62082,6925418691,0.56761,4953735195,0.57314,1960345365,0.71495,1110845757,0.5873,299527359,0.53872,481292664,0.75679,4713400485,0.71371
5738551194,0.56608,5403409749,0.53295,16980803820,0.46132,11045895696,0.48698,8112826266,0.30416,11086343430,0.57017,11390617764,0.46655,1862586237,0.62107,6925708770,0.56768,4954899018,0.57326,1962322311,0.71442,1111835232,0.58698,299593992,0.53876,481626330,0.75666,4715437551,0.71381
5739573735,0.56618,5405495913,0.53284,16989319317,0.46131,11047505910,0.48701,8115209523,0.30417,11088679593,0.57026,11392988997,0.4666,1862851266,0.62126,6926254359,0.56784,4956067350,0.57331,1962787239,0.71449,1112171904,0.5869,299708220,0.53881,481646871,0.75685,4718191047,0.71353
5741215512,0.56628,5409037983,0.53267,16998623889,0.4612,11053858089,0.48688,8116906410,0.30421,11093204625,0.57013,11393449917,0.46675,1863545652,0.6212,6929138115,0.5677,4958057322,0.57329,1963916493,0.7143,1112337234,0.58703,299708721,0.53901,481656390,0.7571,4718928519,0.71361
5741475531,0.56644,5413935759,0.53235,17007782169,0.46107,11056058481,0.48694,8122152381,0.30408,11097579858,0.57007,11393893803,0.46692,1864242042,0.6212,6933405633,0.56758,4958457120,0.57342,1964459076,0.71439,1112782122,0.58689,299828961,0.53893,481699977,0.75716,4719350361,0.71376
5742499575,0.5665,5415278940,0.53235,17011979046,0.46109,11059477806,0.48691,8124497061,0.30404,11098658010,0.57019,11394841194,0.46699,1864523604,0.62134,6935498310,0.56761,4958592891,0.57362,1964853864,0.71451,1113058674,0.58697,300023850,0.53869,481761099,0.75725,4720322802,0.71379
5744375319,0.56653,5418368106,0.53218,17027212953,0.46078,11063298432,0.48685,8125489041,0.30409,11100508704,0.57022,11395872753,0.46715,1864722501,0.62145,6938059923,0.56804,4963930545,0.57325,1965082320,0.71457,1113415386,0.58708,300036876,0.53875,481865307,0.75727,4725413964,0.71325
5744828724,0.56661,5419253373,0.53227,17027285097,0.46099,11065563453,0.48703,8129337723,0.30407,11104868406,0.57017,11396085678,0.46728,1865676405,0.62134,6939278856,0.56804,4969003671,0.57299,1965938529,0.71446,1113566187,0.5871,300098499,0.53881,481867311,0.75748,4727009148,0.71333
5747840736,0.56648,5422231317,0.53218,17037536058,0.46092,11068290396,0.48699,8129781108,0.30412,11106659982,0.57024,11404189854,0.46711,1865981013,0.62136,6946906581,0.56756,4971502158,0.5731,1966612875,0.71455,1114560171,0.58685,300177657,0.53882,481967511,0.75755,4727218065,0.7136
5749263075,0.56656,5423282916,0.53219,17059613625,0.46048,11068744803,0.48711,8133293619,0.30412,11107263186,0.57043,11405039550,0.4672,1866000552,0.6216,6947804874,0.56814,4973639424,0.5731,1966964577,0.71467,1114972995,0.58674,300203208,0.53886,482323221,0.75739,4729526673,0.71347
5754671370,0.56618,5423652654,0.53237,17063582046,0.46055,11070754815,0.48712,8134508544,0.30428,11109056766,0.57061,11407052067,0.46721,1867955955,0.62112,6949166091,0.56816,4976390415,0.57293,1967370387,0.71466,1115018085,0.5869,300378558,0.53875,482344764,0.75768,4729817754,0.71358
5755832187,0.56627,5424377601,0.53251,17064212304,0.46068,11073823440,0.48714,8135397819,0.30435,11110409967,0.57067,11410390731,0.46726,1868414370,0.62112,6952217682,0.56797,4978375377,0.57287,1969501641,0.71417,1115640327,0.58684,300467736,0.53871,482394864,0.75779,4729926471,0.71379
