TQSORT_ITER,PVFQSORT_ITER,TQSORT,PVFQSORT
9461932593,0.61592,10417050516,0.68632
9467208624,0.61582,10418771451,0.6869
9471886962,0.61568,10433515881,0.68637
9474156492,0.61575,10437506847,0.68647
9478693047,0.61569,10441700718,0.68648
9478779219,0.61586,10462942116,0.6853
9487843812,0.61548,10469644494,0.68524
9490697508,0.61555,10480183029,0.68483
9496668927,0.6154,10481319297,0.68525
9497372331,0.6156,10485047739,0.68553
9498339762,0.61573,10486008657,0.686
9498854289,0.61586,10503928425,0.68498
9501489549,0.61595,10503960990,0.68531
9504396852,0.61593,10503975519,0.68555
9504808173,0.6162,10507160877,0.68554
9506660871,0.61633,10507863780,0.68609
9509813664,0.61632,10511328195,0.68631
9510369774,0.61649,10523689869,0.68587
9517018044,0.61625,10527209394,0.68595
9517524054,0.61653,10530108681,0.68618
9519112725,0.61666,10532973399,0.68636
9520573641,0.61678,10536060561,0.68662
9523378239,0.61698,10542651216,0.68635
9523552587,0.61725,10553409690,0.68599
9527279526,0.61719,10555617096,0.68618
9531278508,0.6172,10574384556,0.6854
9534764967,0.61724,10578969708,0.68538
9535513461,0.61732,10581330420,0.68566
9536911251,0.61756,10582280817,0.68585
9537184296,0.61774,10582829412,0.68619
9539217354,0.61781,10586207154,0.68622
9556319490,0.61686,10590891504,0.68627
9556855059,0.61699,10592762739,0.68677
9557520387,0.61708,10595509722,0.68696
9559367574,0.61717,10615463049,0.68613
9560231799,0.61723,10624463013,0.68596
9560548932,0.61758,10628012097,0.68607
9564168156,0.61769,10631144349,0.68623
9571220232,0.61745,10631171904,0.68648
9571359009,0.61757,10632576708,0.68663
9576243258,0.61741,10634369286,0.68678
9577206681,0.61747,10639599225,0.68675
9578031327,0.61763,10644989985,0.68671
9582450648,0.61751,10656902763,0.68614
9583292328,0.61779,10664441310,0.68598
9588265254,0.61773,10667459334,0.68616
9589055331,0.61782,10667879673,0.68833
9594317835,0.61772,10674470829,0.68836
9595536267,0.61787,10688408649,0.68797
9596938065,0.61794,10692549915,0.68811
9597220629,0.61808,10696470240,0.68815
9600352881,0.61801,10722526749,0.68675
9604143447,0.61798,10732451058,0.6865
9614711040,0.61742,10732790736,0.68675
9618016137,0.61746,10736973585,0.68679
9621266124,0.61745,10737480597,0.68712
9621415923,0.6176,10740676476,0.68723
9631376805,0.61713,10743437487,0.68732
9633492528,0.61721,10745634372,0.68753
9635041620,0.61733,10745789181,0.68771
9637238004,0.61751,10750378842,0.68772
9638268561,0.6176,10756709979,0.68771
9638286096,0.61779,10756711482,0.68793
9639089700,0.61791,10759930908,0.68821
9640721457,0.61796,10767084687,0.68802
9645234465,0.61783,10769018046,0.68814
9648934350,0.61785,10771518537,0.68841
9655201359,0.61759,10774079649,0.68851
9661814058,0.61734,10779941349,0.68846
9664354128,0.61731,10780866696,0.68884
9666655221,0.61743,10790463351,0.68852
9666884679,0.61759,10796085072,0.68836
9667521450,0.61775,10797019938,0.6888
9671350593,0.6177,10803057990,0.68861
9679960278,0.61739,10805593551,0.68876
9681507366,0.61749,10805828019,0.68915
9685817469,0.61741,10813449732,0.68957
9685822479,0.61758,10814469267,0.68981
9692667642,0.61735,10815511848,0.69014
9696046887,0.61734,10816457736,0.69041
9700579434,0.61716,10822650597,0.69037
9701393058,0.61735,10823834460,0.69057
9702387543,0.61754,10834536822,0.69014
9726639450,0.61622,10837982700,0.69017
9728577318,0.61632,10840382991,0.69033
9730638933,0.61641,10843290795,0.69045
9732339828,0.61662,10846654509,0.69051
9737244117,0.61653,10849555299,0.69062
9737757642,0.61665,10850479644,0.69089
9739897914,0.61663,10853003181,0.69101
9741490593,0.61671,10854561792,0.69123
9741792696,0.61691,10856665992,0.69148
9744710520,0.61697,10857211080,0.69207
9745800195,0.61706,10858415985,0.69228
9748298682,0.6171,10860103854,0.69245
9748326237,0.61739,10875194475,0.69199
9748776135,0.61748,10876246074,0.69259
9751412898,0.61743,10906270503,0.69124
9757627302,0.61725,10908106167,0.6915
9760651338,0.61725,10926387657,0.69063
9772733454,0.61663,10928756886,0.69069
9775888752,0.61665,10934843535,0.69052
9776958888,0.61683,10950358503,0.68991
9790449816,0.61614,10953272820,0.69015
9792156723,0.61618,10957526811,0.69017
9795435768,0.61616,10964242215,0.69013
9798935754,0.61613,10966675071,0.69021
9804129621,0.61596,10978101378,0.68981
9806166186,0.61629,10983784722,0.68965
9809448237,0.61623,10985129406,0.68984
9811316466,0.6164,10994354820,0.68956
9822701691,0.61595,10998365325,0.68959
9825193164,0.61603,11006356275,0.68961
9825450678,0.6164,11011618278,0.68965
9825768813,0.61657,11012082705,0.68987
9831494241,0.61651,11021816634,0.68949
9839410041,0.61642,11023098693,0.68981
9845492682,0.61634,11025504495,0.6901
9864695010,0.61552,11027749476,0.69033
9868476057,0.61585,11033192340,0.69024
9878270106,0.61541,11035154256,0.69042
9880513584,0.61588,11038701837,0.6908
9918856116,0.61396,11042789997,0.6909
9919645191,0.61442,11043942297,0.6911
9934048941,0.61392,11045146701,0.69132
9934124592,0.61418,11048464824,0.69135
9938387601,0.61441,11056202769,0.69119
9946605003,0.61436,11057119599,0.6914
9949993767,0.61465,11067146613,0.69109
9951655083,0.61486,11067212745,0.69135
9961430595,0.61464,11067583485,0.69158
9993199005,0.61328,11068105026,0.69188
9997764618,0.6133,11069061435,0.69217
10002484539,0.6133,11073381057,0.69222
10003207482,0.61375,11076499281,0.69236
10005510078,0.61413,11080519305,0.69262
10005558174,0.61447,11085179607,0.69248
10007128809,0.61484,11085303354,0.69285
10015106733,0.61485,11090607942,0.6928
10018374756,0.61502,11096601405,0.69265
10020450399,0.61519,11114311755,0.69183
10020702402,0.61552,11126315715,0.69203
10035362664,0.61482,11126526636,0.6924
10038128184,0.61498,11144118750,0.69153
10039785492,0.61515,11145700908,0.69176
10039909740,0.61541,11153402280,0.69179
10043530968,0.6154,11155848162,0.69196
10048511910,0.61536,11158704864,0.69203
10048713312,0.61558,11169554019,0.6917
10049379141,0.61579,11170750908,0.69207
10049597076,0.61601,11172592083,0.69229
10053355578,0.61604,11186614071,0.69176
10058823993,0.61589,11187303447,0.69208
10058927199,0.61609,11188086009,0.6924
10060537413,0.61621,11190574977,0.6924
10067044902,0.61605,11193831978,0.69244
10068315939,0.61624,11197240782,0.69259
10069755312,0.61623,11205404076,0.69237
10072820931,0.61637,11210087424,0.69238
10077213699,0.61635,11211451647,0.69273
10079752767,0.61645,11215329888,0.69277
10080860979,0.61668,11227776231,0.69229
10081092942,0.61694,11232927012,0.69263
10087599930,0.61678,11241734592,0.6925
10089240204,0.61684,11246700504,0.6925
10091865945,0.61686,11254002579,0.69229
10092787785,0.61702,11256067200,0.69265
10097471634,0.61702,11257455972,0.69299
10098540768,0.6172,11264107749,0.69298
10101806787,0.61721,11265093216,0.69321
10102768707,0.61735,11274611715,0.69292
10113507141,0.61686,11277238959,0.6932
10115059740,0.61686,11282557074,0.6932
10117095804,0.617,11282627214,0.69376
10119596295,0.61699,11283341139,0.69402
10120249599,0.61713,11293269957,0.69385
10120908915,0.61728,11297908215,0.69391
10123556199,0.61726,11299352097,0.69409
10124406897,0.61736,11302029942,0.69438
10125606291,0.61753,11312788416,0.6941
10127915901,0.61765,11316482790,0.69415
10127915901,0.61781,11321936175,0.69399
10129163892,0.61789,11322492786,0.69417
10130020101,0.61803,11324115024,0.69435
10131348753,0.61816,11324282358,0.69477
10135168377,0.6181,11329117509,0.69469
10136212962,0.61823,11330517804,0.69495
10138898322,0.61821,11331053874,0.69533
10141723962,0.61815,11331865494,0.69555
10142491494,0.6182,11338850937,0.69539
10142904318,0.61847,11367348819,0.69385
10144084173,0.6186,11374276647,0.69364
10147822635,0.61854,11380648866,0.69346
10150498476,0.61861,11388951438,0.69318
10152507987,0.61877,11404538550,0.69245
10155777012,0.61874,11406351168,0.69248
10167240894,0.61818,11410381212,0.69248
10169255415,0.61828,11412097638,0.69302
10171087572,0.61835,11416212852,0.69304
10171878651,0.61846,11426573031,0.69278
10172910210,0.61849,11428714305,0.6931
10176373623,0.61851,11430704778,0.69323
10178183235,0.61855,11437835010,0.69306
10179945252,0.61865,11456531829,0.69229
10180085031,0.61882,11475697083,0.69147
10182254862,0.61883,11481350367,0.69139
10187860050,0.61865,11494205025,0.69096
10187887605,0.61878,11495932974,0.6912
10189478781,0.61879,11496243594,0.69146
10192483779,0.61879,11502489060,0.69151
10194128061,0.619,11509008072,0.69129
10194523851,0.61913,11510295141,0.69149
10202955180,0.61872,11521314135,0.69105
10207056867,0.61865,11526547581,0.69107
10214209644,0.61857,11527846173,0.6913
10214470164,0.61876,11528239458,0.6917
10219477158,0.61871,11535818586,0.69153
10232228109,0.61815,11536334616,0.69181
10236464064,0.61806,11540691813,0.69179
10239224073,0.61813,11546779965,0.69187
10242786183,0.61809,11547296496,0.69203
10244079765,0.61824,11547754911,0.69243
10251243063,0.61804,11547955311,0.69269
10259087721,0.6177,11552933247,0.69272
10261563162,0.61779,11554311999,0.6929
10267822656,0.61759,11554786947,0.69317
10271317131,0.6176,11556682230,0.69336
10274632248,0.61752,11558944245,0.69353
10280286033,0.61743,11560645641,0.6937
10287000936,0.61742,11563794426,0.69379
10290778977,0.6174,11564636607,0.69395
10291523463,0.61754,11568387093,0.6941
10294566036,0.61753,11574824442,0.69392
10296722841,0.61765,11587602447,0.69351
10298383155,0.61778,11593786791,0.69366
10306524906,0.61754,11596120449,0.69375
10313965257,0.61725,11605492155,0.69348
10314804933,0.61741,11611621890,0.69342
10316878071,0.61753,11612438019,0.69379
10320979257,0.61751,11622404913,0.69337
10321173645,0.61773,11635469991,0.69289
10328269308,0.61748,11636728503,0.69308
10328927622,0.61776,11637963969,0.69343
10329710184,0.61787,11641450929,0.69342
10330817394,0.61804,11648601201,0.69326
10334834412,0.61794,11649282060,0.69341
10338462654,0.61786,11651116221,0.69354
10339852428,0.61791,11653298076,0.69361
10348663515,0.61763,11657085135,0.69398
10358724096,0.61721,11660659770,0.69404
10365924468,0.61695,11664317571,0.6942
10372149894,0.6168,11665170774,0.69442
10372186968,0.61703,11684138634,0.69373
10373515620,0.6172,11697950703,0.69314
10377148872,0.61714,11700024342,0.69323
10378235040,0.61719,11700487767,0.69366
10382370795,0.61708,11705016306,0.69372
10382885322,0.61733,11705809890,0.69395
10388499027,0.61712,11707538340,0.69407
10390453428,0.61717,11709571899,0.69423
10390617756,0.61738,11712130506,0.69454
10393283577,0.61737,11718450621,0.69448
10393683876,0.61752,11719469154,0.69469
10395207417,0.61754,11719695606,0.695
10400647275,0.61744,11726315820,0.69488
10406672802,0.61729,11732861886,0.69497
10408119189,0.6174,11734097352,0.6952
10414641708,0.61713,11736092334,0.69554
10418185782,0.61716,11738572284,0.69578
10427000376,0.61692,11743215552,0.6958
10428825519,0.61699,11750412417,0.69576
10432609071,0.61699,11754943461,0.69578
10434792429,0.61704,11756978022,0.69598
10436323986,0.61707,11766236502,0.69579
10436988312,0.61722,11766249027,0.69604
10439349024,0.61734,11768932884,0.69622
10446717231,0.61702,11770735983,0.69633
10448266824,0.61704,11772471948,0.69664
10452427128,0.61701,11773562625,0.69687
10462465164,0.61656,11773736973,0.69698
10467877467,0.61641,11773774047,0.69723
10469389485,0.61646,11774114727,0.69743
10473446583,0.61653,11785719891,0.69707
10473894477,0.61681,11787689322,0.69721
10475361405,0.61693,11792214855,0.69718
10476913503,0.6171,11794452822,0.69719
10477947567,0.61715,11796738384,0.6974
10481963583,0.61722,11798771943,0.69751
10488633897,0.61704,11799115629,0.69775
10488739608,0.61724,11806500369,0.69762
10490442507,0.61737,11810195745,0.69763
10496644386,0.61717,11815371576,0.69765
10496840778,0.61737,11818109541,0.69775
10504838742,0.61714,11823814929,0.69763
10508923896,0.61711,11840151036,0.69689
10528528026,0.61615,11840646525,0.69722
10531688835,0.61618,11841062355,0.69757
10537155246,0.61603,11847025257,0.69755
10539058044,0.61617,11852825334,0.69747
10540435794,0.61632,11855275224,0.69762
10540663749,0.61656,11873064231,0.69689
10542350616,0.61662,11879787651,0.69681
10546160220,0.61664,11891036103,0.69652
10546475349,0.61678,11895434382,0.69642
10550218821,0.61671,11897005017,0.6967
10550417718,0.617,11897038584,0.69715
10551211803,0.61716,11916800028,0.69621
10568544399,0.6164,11918265453,0.69642
10569736779,0.61666,11918271966,0.69668
10574299887,0.61664,11930744361,0.69617
10580621004,0.61661,11932112091,0.69635
10588468668,0.61641,11934419697,0.69652
10599670527,0.61612,11936670189,0.69757
10613595321,0.61589,11944377573,0.69759
10618330773,0.61595,11946632574,0.69771
10627246569,0.61591,11949201201,0.69781
10632870294,0.61605,11949738273,0.69794
10633460472,0.61645,11960129013,0.69751
10637851236,0.61672,11968587396,0.69718
10637935404,0.61697,11970419553,0.6974
10640628279,0.61699,11980061799,0.69715
10641320160,0.61749,11981161494,0.69735
10641555630,0.61789,11983373910,0.69755
10644485478,0.61824,11988763167,0.69767
10661561061,0.61775,11993810742,0.69769
10667116650,0.61778,11994582282,0.69796
10675995873,0.61775,12005174925,0.69759
10679600568,0.61791,12006311193,0.69777
10681806972,0.61817,12006469509,0.69822
10695494793,0.61808,12012152853,0.69807
10717120959,0.61719,12014173887,0.69831
10721878455,0.61718,12017247522,0.69839
10725836856,0.61723,12041653236,0.69725
10768755021,0.61512,12047828061,0.69711
10769233476,0.61531,12051516924,0.69707
10771721943,0.61556,12054131643,0.6971
10772104707,0.616,12058377618,0.69731
10777941357,0.6161,12058495854,0.69758
10780707879,0.6163,12068479782,0.69734
10783457868,0.61651,12070136589,0.6975
10786708356,0.61669,12075296889,0.69744
10789853133,0.61671,12075356007,0.69767
10790961846,0.61692,12076837965,0.69797
10801467816,0.6167,12079144569,0.6981
10802788452,0.61706,12085997247,0.69814
10804446762,0.61726,12088782306,0.69835
10806764889,0.61748,12096307326,0.69822
10807877109,0.61777,12096958626,0.69831
10812630096,0.61774,12099218136,0.69848
10813436205,0.61802,12099521241,0.69886
10821768336,0.61794,12100588371,0.69907
10827847971,0.61787,12104839857,0.699
10832113986,0.61785,12115430496,0.69873
10839309348,0.61789,12115616367,0.69896
10845335877,0.61782,12124605309,0.69871
10849654998,0.61773,12125556207,0.69895
10854512193,0.61777,12129526131,0.69906
10858139433,0.61787,12129666411,0.69939
10860606357,0.61799,12135813180,0.6992
10872551199,0.61757,12136543137,0.6995
10878537147,0.61756,12138272589,0.69954
10878612798,0.61775,12139967472,0.69983
10879311693,0.61793,12151600692,0.69951
10879588245,0.61825,12153433851,0.69962
10879695960,0.61853,12162462873,0.69944
10882814685,0.61873,12165303042,0.69968
10885641828,0.61889,12169267455,0.69966
10886352246,0.61904,12174803004,0.69969
10893461436,0.61888,12179346072,0.69969
10900414314,0.61884,12188981304,0.69941
10906776513,0.61876,12193146618,0.69938
10910264976,0.61873,12193693710,0.69955
10916786994,0.61868,12194709237,0.6997
10926439761,0.61843,12194941701,0.69997
10928333541,0.61844,12200490276,0.69992
10932362583,0.61844,12203435154,0.70017
10932745347,0.61858,12211301355,0.69996
10932963282,0.61877,12211795341,0.70007
10933322499,0.61909,12215907549,0.69994
10933549452,0.61934,12216281796,0.70015
10933847046,0.6194,12220455126,0.7005
10934486823,0.61957,12225343383,0.70054
10934585520,0.6197,12237715578,0.70039
10937546931,0.61977,12245451519,0.70021
10950885054,0.61929,12261150855,0.6998
10953839451,0.61936,12261658869,0.70001
10956246255,0.61949,12262809165,0.70013
10969603416,0.61899,12269284089,0.70006
10977800778,0.61874,12270463443,0.70025
10978266708,0.61886,12270707430,0.70046
10981434531,0.61887,12270794604,0.70087
10983826305,0.61896,12271956924,0.70095
10985874393,0.6191,12278167821,0.70087
10989962553,0.61905,12279530040,0.70107
10996880862,0.61896,12280355187,0.70119
11005943952,0.61876,12281198871,0.70137
11010649344,0.61874,12281560092,0.70162
11017583685,0.61848,12289417275,0.70133
11034084621,0.61778,12294734889,0.70138
11035666779,0.61785,12295156731,0.70157
11036957355,0.61802,12297045501,0.70188
11037294528,0.61832,12297058527,0.70215
11038210857,0.61852,12300107613,0.70254
11049777444,0.61818,12306859590,0.70244
11050955796,0.61828,12308879622,0.70276
11052336051,0.61837,12311182719,0.70289
11055402672,0.61843,12318119064,0.7028
11068081980,0.61786,12322861530,0.70272
11071162629,0.61785,12323576457,0.70312
11074594980,0.6178,12328170627,0.70322
11081444652,0.61766,12331667106,0.70334
11087998233,0.61743,12341483700,0.70314
11092388496,0.61741,12348293793,0.70298
11093968650,0.61759,12348944592,0.70325
11102420019,0.6173,12353697579,0.70333
11102947572,0.61746,12354545271,0.70352
11104338849,0.61751,12367125381,0.70303
11107626411,0.61757,12367896420,0.70333
11111151948,0.61761,12373710525,0.70333
11112452043,0.61765,12376743579,0.70336
11115732090,0.61767,12376841274,0.70366
11117008638,0.61778,12385357773,0.70336
11119343298,0.61785,12385734525,0.70354
11122368336,0.6178,12392569668,0.70349
11122451502,0.61807,12398659323,0.70337
11134358268,0.61755,12405070119,0.70328
11134468989,0.61768,12405754986,0.70345
11141382288,0.61753,12420979875,0.70277
11141722968,0.61776,12428943771,0.70249
11145347202,0.61776,12435462783,0.70243
11148679353,0.61786,12438310968,0.70268
11154696363,0.61771,12444242307,0.7026
11155440348,0.61795,12447854016,0.70269
11156843148,0.61823,12453635055,0.70247
11157163287,0.61833,12454009302,0.7027
11157905268,0.61845,12454724730,0.70347
11158329114,0.61861,12455522322,0.70368
11174996382,0.61795,12475475649,0.70279
11178055488,0.61796,12476990172,0.70293
11181237339,0.61809,12485667492,0.70274
11182299960,0.61823,12490991619,0.70285
